probability,angleinvcdf
0.0186018601860186,0.04120832781622989
0.0187018701870187,0.041319712386408296
0.018801880188018802,0.0414308042643453
0.018901890189018902,0.04154160581139458
0.019001900190019003,0.04165211935685555
0.019101910191019103,0.041762347203692055
0.019201920192019203,0.04187229162608391
0.019301930193019304,0.04198195486952666
0.019401940194019404,0.042091339149192095
0.0195019501950195,0.04220044665481864
0.0196019601960196,0.042309279549985056
0.019701970197019702,0.04241783997176624
0.019801980198019802,0.042526130030955324
0.019901990199019903,0.04263415181102138
0.020002000200020003,0.04274190737203331
0.020102010201020103,0.04284939875000038
0.020202020202020204,0.04295662796056465
0.020302030203020304,0.04306359699768546
0.0204020402040204,0.04317030782939245
0.0205020502050205,0.043276762397747005
0.020602060206020602,0.04338296262151159
0.020702070207020702,0.043488910395284165
0.020802080208020803,0.04359460758982168
0.020902090209020903,0.043700056052454334
0.021002100210021003,0.04380525760749173
0.021102110211021104,0.04391021405642583
0.021202120212021204,0.04401492717794403
0.021302130213021304,0.04411939872968109
0.0214021402140214,0.04422363044787287
0.0215021502150215,0.04432762404762157
0.021602160216021602,0.04443138122325012
0.021702170217021702,0.04453490364864943
0.021802180218021803,0.04463819297761732
0.021902190219021903,0.044741250844191206
0.022002200220022004,0.044844078862972515
0.022102210221022104,0.044946678629404505
0.022202220222022204,0.045049051719904074
0.0223022302230223,0.045151199692659766
0.0224022402240224,0.045253124087710574
0.022502250225022502,0.04535482642717779
0.022602260226022602,0.0454563082155516
0.022702270227022703,0.04555757093997086
0.022802280228022803,0.045658616070498016
0.022902290229022904,0.04575944506038761
0.023002300230023004,0.04586005934634957
0.023102310231023104,0.045960460348807596
0.023202320232023205,0.046060649472151195
0.0233023302330233,0.0461606281049842
0.023402340234023402,0.046260397620366774
0.023502350235023502,0.04635995937605372
0.023602360236023603,0.046459314714727334
0.023702370237023703,0.046558464964226165
0.023802380238023804,0.04665741143776918
0.023902390239023904,0.046756155434174926
0.024002400240024004,0.04685469823807765
0.024102410241024105,0.04695304112013797
0.0242024202420242,0.04705118533725035
0.024302430243024302,0.04714913213274636
0.024402440244024402,0.04724688273659356
0.024502450245024503,0.04734443836559173
0.024602460246024603,0.047441800223564014
0.024702470247024703,0.0475389695015458
0.024802480248024804,0.04763594737796897
0.024902490249024904,0.047732735018885766
0.025002500250025005,0.04782933357606521
0.025102510251025105,0.04792574417885086
0.025202520252025202,0.048021967941707995
0.025302530253025302,0.04811800596822759
0.025402540254025403,0.04821385935118787
0.025502550255025503,0.04830952917270207
0.025602560256025603,0.048405016504376
0.025702570257025704,0.048500322407624745
0.025802580258025804,0.04859544793352196
0.025902590259025905,0.04869039412298244
0.026002600260026005,0.04878516200695589
0.026102610261026102,0.04887975260655893
0.026202620262026202,0.048974166933206
0.026302630263026303,0.049068405988736845
0.026402640264026403,0.04916247076554257
0.026502650265026503,0.049256362246689375
0.026602660266026604,0.049350081406039775
0.026702670267026704,0.04944362920837973
0.026802680268026804,0.04953700660992208
0.026902690269026905,0.04963021455789656
0.027002700270027005,0.0497232539905765
0.027102710271027102,0.049816125838293986
0.027202720272027203,0.049908831036004776
0.027302730273027303,0.050001370519760474
0.027402740274027403,0.05009374521734981
0.027502750275027504,0.050185956048212535
0.027602760276027604,0.0502780039241181
0.027702770277027704,0.05036988974869106
0.027802780278027805,0.05046161441701112
0.027902790279027905,0.050553178816216716
0.028002800280028002,0.05064458382560287
0.028102810281028102,0.050735830316717086
0.028202820282028203,0.050826919153499704
0.028302830283028303,0.05091785119329459
0.028402840284028404,0.05100862728543963
0.028502850285028504,0.05109924827149903
0.028602860286028604,0.05118971498574845
0.028702870287028705,0.05128002825526278
0.028802880288028805,0.05137018890007934
0.028902890289028906,0.05146019773440595
0.029002900290029002,0.051550055564737254
0.029102910291029103,0.05163976319026816
0.029202920292029203,0.05172932140341014
0.029302930293029304,0.051818730989870845
0.029402940294029404,0.05190799272958822
0.029502950295029504,0.05199710739638859
0.029602960296029605,0.05208607575642153
0.029702970297029705,0.05217489856942867
0.029802980298029805,0.05226357658882825
0.029902990299029902,0.052352110562817716
0.030003000300030003,0.05244050123381737
0.030103010301030103,0.05252874933679204
0.030203020302030203,0.052616855600659394
0.030303030303030304,0.05270482074846436
0.030403040304030404,0.05279264549915435
0.030503050305030505,0.052880330564728024
0.030603060306030605,0.0529678766506982
0.030703070307030705,0.053055284456870064
0.030803080308030806,0.05314255467856687
0.030903090309030903,0.05322968800623753
